year,month,borough,district,category,calls
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Objet Volumineux,1
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Selective,10
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Eau,3
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Eclairage,4
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Neige,2
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Parc,1
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Permis,1
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Securite,20
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Signalisation,3
2011,1,Pierrefonds-Roxboro,Pierre-Foretier,Voirie,2
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Arbre,5
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Autre,24
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Chien,101
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Dechets,70
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Objet Volumineux,137
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Selective,164
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Eau,39
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Eclairage,25
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Egout,9
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Environnement,12
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Neige,13
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Parc,7
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Permis,8
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Securite,1
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Signalisation,23
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Taxes,4
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Voirie,16
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Arbre,4
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Autre,12
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Chien,91
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Dechets,74
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Objet Volumineux,109
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Collecte - Selective,84
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Eau,22
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Eclairage,22
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Egout,4
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Environnement,10
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Neige,20
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Parc,2
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Permis,1
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Securite,2
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Signalisation,13
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Taxes,7
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Voirie,15
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Arbre,2
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Autre,12
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Chien,36
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Dechets,41
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Objet Volumineux,92
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Collecte - Selective,180
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Eau,28
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Eclairage,33
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Egout,7
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Environnement,2
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Neige,20
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Parc,2
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Securite,1
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Signalisation,11
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Taxes,6
2011,1,Riviere-des-Prairies-Pointe-aux-Trembles,Riviere-des-Prairies,Voirie,1
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Arbre,5
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Autre,12
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Chien,10
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Dechets,9
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Collecte - Selective,42
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Eau,25
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Eclairage,11
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Egout,5
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Environnement,43
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Neige,14
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Parc,4
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Permis,6
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Securite,3
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Signalisation,15
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Stationnement,1
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Taxes,9
2011,1,Rosemont-La Petite-Patrie,Etienne-Desmarteau,Voirie,18
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Anomaly - Stationnement,1
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Arbre,6
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Autre,5
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Chien,9
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Dechets,16
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Objet Volumineux,2
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Collecte - Selective,33
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Eau,8
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Eclairage,16
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Egout,4
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Environnement,50
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Neige,28
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Parc,5
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Permis,6
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Securite,1
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Signalisation,15
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Stationnement,2
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Taxes,3
2011,1,Rosemont-La Petite-Patrie,Marie-Victorin,Voirie,23
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Arbre,2
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Autre,21
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Chien,12
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Dechets,13
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Objet Volumineux,2
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Collecte - Selective,36
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Eau,46
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Eclairage,28
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Egout,2
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Environnement,29
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Neige,12
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Parc,10
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Permis,13
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Securite,4
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Signalisation,28
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Stationnement,2
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Taxes,7
2011,1,Rosemont-La Petite-Patrie,Saint-Edouard,Voirie,27
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Arbre,2
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Autre,5
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Chien,22
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Dechets,28
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Collecte - Selective,13
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Eau,22
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Eclairage,25
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Egout,3
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Environnement,40
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Neige,22
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Parc,2
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Permis,8
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Securite,2
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Signalisation,20
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Stationnement,1
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Taxes,8
2011,1,Rosemont-La Petite-Patrie,Vieux-Rosemont,Voirie,22
2011,1,Saint-Laurent,Cote-de-Liesse,Anomaly - Surveillance,22
2011,1,Saint-Laurent,Cote-de-Liesse,Arbre,6
2011,1,Saint-Laurent,Cote-de-Liesse,Autre,197
2011,1,Saint-Laurent,Cote-de-Liesse,Chien,1
2011,1,Saint-Laurent,Cote-de-Liesse,Collecte - Dechets,50
2011,1,Saint-Laurent,Cote-de-Liesse,Collecte - Objet Volumineux,9
2011,1,Saint-Laurent,Cote-de-Liesse,Collecte - Selective,151
2011,1,Saint-Laurent,Cote-de-Liesse,Eau,39
2011,1,Saint-Laurent,Cote-de-Liesse,Eclairage,21
2011,1,Saint-Laurent,Cote-de-Liesse,Egout,4
2011,1,Saint-Laurent,Cote-de-Liesse,Environnement,20
2011,1,Saint-Laurent,Cote-de-Liesse,Neige,129
2011,1,Saint-Laurent,Cote-de-Liesse,Parc,45
2011,1,Saint-Laurent,Cote-de-Liesse,Permis,18
2011,1,Saint-Laurent,Cote-de-Liesse,Securite,2
2011,1,Saint-Laurent,Cote-de-Liesse,Signalisation,18
2011,1,Saint-Laurent,Cote-de-Liesse,Stationnement,29
2011,1,Saint-Laurent,Cote-de-Liesse,Taxes,18
2011,1,Saint-Laurent,Cote-de-Liesse,Voirie,49
2011,1,Saint-Laurent,Norman-McLaren,Anomaly - Surveillance,9
2011,1,Saint-Laurent,Norman-McLaren,Arbre,5
2011,1,Saint-Laurent,Norman-McLaren,Autre,179
2011,1,Saint-Laurent,Norman-McLaren,Collecte - Dechets,21
2011,1,Saint-Laurent,Norman-McLaren,Collecte - Objet Volumineux,4
2011,1,Saint-Laurent,Norman-McLaren,Collecte - Selective,52
2011,1,Saint-Laurent,Norman-McLaren,Eau,34
2011,1,Saint-Laurent,Norman-McLaren,Eclairage,19
2011,1,Saint-Laurent,Norman-McLaren,Egout,4
2011,1,Saint-Laurent,Norman-McLaren,Environnement,16
2011,1,Saint-Laurent,Norman-McLaren,Neige,35
2011,1,Saint-Laurent,Norman-McLaren,Parc,24
2011,1,Saint-Laurent,Norman-McLaren,Permis,9
2011,1,Saint-Laurent,Norman-McLaren,Signalisation,6
2011,1,Saint-Laurent,Norman-McLaren,Stationnement,29
2011,1,Saint-Laurent,Norman-McLaren,Taxes,9
2011,1,Saint-Laurent,Norman-McLaren,Voirie,25
2011,1,Saint-Leonard,Saint-Leonard-Est,Anomaly - Stationnement,2
2011,1,Saint-Leonard,Saint-Leonard-Est,Autre,8
2011,1,Saint-Leonard,Saint-Leonard-Est,Collecte - Dechets,8
2011,1,Saint-Leonard,Saint-Leonard-Est,Collecte - Objet Volumineux,1
2011,1,Saint-Leonard,Saint-Leonard-Est,Collecte - Selective,40
2011,1,Saint-Leonard,Saint-Leonard-Est,Eau,20
2011,1,Saint-Leonard,Saint-Leonard-Est,Eclairage,10
2011,1,Saint-Leonard,Saint-Leonard-Est,Environnement,6
2011,1,Saint-Leonard,Saint-Leonard-Est,Neige,15
2011,1,Saint-Leonard,Saint-Leonard-Est,Parc,1
2011,1,Saint-Leonard,Saint-Leonard-Est,Permis,3
2011,1,Saint-Leonard,Saint-Leonard-Est,Securite,1
2011,1,Saint-Leonard,Saint-Leonard-Est,Signalisation,6
2011,1,Saint-Leonard,Saint-Leonard-Est,Stationnement,1
2011,1,Saint-Leonard,Saint-Leonard-Est,Taxes,6
2011,1,Saint-Leonard,Saint-Leonard-Est,Voirie,14
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Anomaly - Stationnement,1
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Arbre,1
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Autre,17
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Chien,3
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Collecte - Dechets,8
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Collecte - Objet Volumineux,1
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Collecte - Selective,51
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Eau,20
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Eclairage,23
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Egout,2
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Environnement,16
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Neige,21
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Parc,5
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Permis,5
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Signalisation,10
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Stationnement,1
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Taxes,11
2011,1,Saint-Leonard,Saint-Leonard-Ouest,Voirie,9
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Anomaly - Stationnement,1
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Arbre,7
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Autre,56
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Chien,24
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Collecte - Dechets,21
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Collecte - Objet Volumineux,12
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Collecte - Selective,59
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Eau,62
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Eclairage,22
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Egout,2
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Environnement,11
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Neige,34
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Parc,17
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Permis,17
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Securite,9
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Signalisation,57
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Stationnement,2
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Taxes,15
2011,1,Sud-Ouest,Saint-HenriPetite-BourgognePointe-Saint-Charles,Voirie,29
2011,1,Sud-Ouest,Saint-PaulEmard,Arbre,4
2011,1,Sud-Ouest,Saint-PaulEmard,Autre,19
2011,1,Sud-Ouest,Saint-PaulEmard,Chien,6
2011,1,Sud-Ouest,Saint-PaulEmard,Collecte - Dechets,23
2011,1,Sud-Ouest,Saint-PaulEmard,Collecte - Objet Volumineux,10
2011,1,Sud-Ouest,Saint-PaulEmard,Collecte - Selective,39
2011,1,Sud-Ouest,Saint-PaulEmard,Eau,41
2011,1,Sud-Ouest,Saint-PaulEmard,Eclairage,32
2011,1,Sud-Ouest,Saint-PaulEmard,Egout,4
2011,1,Sud-Ouest,Saint-PaulEmard,Environnement,7
2011,1,Sud-Ouest,Saint-PaulEmard,Neige,25
2011,1,Sud-Ouest,Saint-PaulEmard,Parc,4
2011,1,Sud-Ouest,Saint-PaulEmard,Permis,8
2011,1,Sud-Ouest,Saint-PaulEmard,Securite,11
2011,1,Sud-Ouest,Saint-PaulEmard,Signalisation,28
2011,1,Sud-Ouest,Saint-PaulEmard,Stationnement,1
2011,1,Sud-Ouest,Saint-PaulEmard,Taxes,10
2011,1,Sud-Ouest,Saint-PaulEmard,Voirie,32
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Arbre,1
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Autre,9
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Chien,87
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Collecte - Dechets,10
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Collecte - Objet Volumineux,1
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Collecte - Selective,26
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Eau,10
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Eclairage,11
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Environnement,10
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Neige,16
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Parc,1
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Permis,29
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Signalisation,8
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Taxes,7
2011,1,Verdun,ChamplainL'Ile-des-Soeurs,Voirie,11
2011,1,Verdun,Desmarchais-Crawford,Arbre,1
2011,1,Verdun,Desmarchais-Crawford,Autre,12
2011,1,Verdun,Desmarchais-Crawford,Chien,86
2011,1,Verdun,Desmarchais-Crawford,Collecte - Dechets,18
2011,1,Verdun,Desmarchais-Crawford,Collecte - Objet Volumineux,4
2011,1,Verdun,Desmarchais-Crawford,Collecte - Selective,35
2011,1,Verdun,Desmarchais-Crawford,Eau,12
2011,1,Verdun,Desmarchais-Crawford,Eclairage,16
2011,1,Verdun,Desmarchais-Crawford,Environnement,10
2011,1,Verdun,Desmarchais-Crawford,Neige,10
2011,1,Verdun,Desmarchais-Crawford,Parc,4
2011,1,Verdun,Desmarchais-Crawford,Permis,19
2011,1,Verdun,Desmarchais-Crawford,Signalisation,4
2011,1,Verdun,Desmarchais-Crawford,Taxes,9
2011,1,Verdun,Desmarchais-Crawford,Voirie,5
2011,1,Ville-Marie,Peter-McGill,Arbre,5
2011,1,Ville-Marie,Peter-McGill,Autre,13
2011,1,Ville-Marie,Peter-McGill,Chien,12
2011,1,Ville-Marie,Peter-McGill,Collecte - Dechets,19
2011,1,Ville-Marie,Peter-McGill,Collecte - Selective,6
2011,1,Ville-Marie,Peter-McGill,Eau,26
2011,1,Ville-Marie,Peter-McGill,Eclairage,24
2011,1,Ville-Marie,Peter-McGill,Egout,7
2011,1,Ville-Marie,Peter-McGill,Environnement,2
2011,1,Ville-Marie,Peter-McGill,Neige,33
2011,1,Ville-Marie,Peter-McGill,Permis,15
2011,1,Ville-Marie,Peter-McGill,Securite,5
2011,1,Ville-Marie,Peter-McGill,Signalisation,74
2011,1,Ville-Marie,Peter-McGill,Stationnement,7
2011,1,Ville-Marie,Peter-McGill,Taxes,6
2011,1,Ville-Marie,Peter-McGill,Voirie,37
2011,1,Ville-Marie,Saint-Jacques,Anomaly - Stationnement,1
2011,1,Ville-Marie,Saint-Jacques,Arbre,1
2011,1,Ville-Marie,Saint-Jacques,Autre,26
2011,1,Ville-Marie,Saint-Jacques,Chien,34
2011,1,Ville-Marie,Saint-Jacques,Collecte - Dechets,45
2011,1,Ville-Marie,Saint-Jacques,Collecte - Objet Volumineux,9
2011,1,Ville-Marie,Saint-Jacques,Collecte - Selective,33
2011,1,Ville-Marie,Saint-Jacques,Eau,48
2011,1,Ville-Marie,Saint-Jacques,Eclairage,16
2011,1,Ville-Marie,Saint-Jacques,Egout,10
2011,1,Ville-Marie,Saint-Jacques,Environnement,4
2011,1,Ville-Marie,Saint-Jacques,Neige,29
2011,1,Ville-Marie,Saint-Jacques,Parc,5
2011,1,Ville-Marie,Saint-Jacques,Permis,14
2011,1,Ville-Marie,Saint-Jacques,Securite,5
2011,1,Ville-Marie,Saint-Jacques,Signalisation,74
2011,1,Ville-Marie,Saint-Jacques,Stationnement,4
2011,1,Ville-Marie,Saint-Jacques,Taxes,9
2011,1,Ville-Marie,Saint-Jacques,Voirie,47
2011,1,Ville-Marie,Sainte-Marie,Autre,13
2011,1,Ville-Marie,Sainte-Marie,Chien,77
2011,1,Ville-Marie,Sainte-Marie,Collecte - Dechets,20
2011,1,Ville-Marie,Sainte-Marie,Collecte - Objet Volumineux,1
2011,1,Ville-Marie,Sainte-Marie,Collecte - Selective,23
2011,1,Ville-Marie,Sainte-Marie,Eau,44
2011,1,Ville-Marie,Sainte-Marie,Eclairage,10
2011,1,Ville-Marie,Sainte-Marie,Egout,3
2011,1,Ville-Marie,Sainte-Marie,Environnement,6
2011,1,Ville-Marie,Sainte-Marie,Neige,15
2011,1,Ville-Marie,Sainte-Marie,Parc,8
2011,1,Ville-Marie,Sainte-Marie,Permis,14
2011,1,Ville-Marie,Sainte-Marie,Securite,5
2011,1,Ville-Marie,Sainte-Marie,Signalisation,34
2011,1,Ville-Marie,Sainte-Marie,Stationnement,5
2011,1,Ville-Marie,Sainte-Marie,Taxes,13
2011,1,Ville-Marie,Sainte-Marie,Voirie,19
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Arbre,6
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Autre,12
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Chien,14
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Collecte - Dechets,10
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Collecte - Objet Volumineux,6
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Collecte - Selective,14
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Eau,22
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Eclairage,17
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Egout,2
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Environnement,1
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Neige,7
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Parc,6
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Permis,4
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Securite,4
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Signalisation,17
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Stationnement,1
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Taxes,3
2011,1,Villeray-Saint-Michel-Parc-Extension,Francois-Perrault,Voirie,22
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Arbre,9
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Autre,10
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Chien,4
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Collecte - Dechets,10
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Collecte - Objet Volumineux,4
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Collecte - Selective,13
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Eau,17
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Eclairage,9
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Egout,3
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Neige,8
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Parc,9
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Permis,1
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Securite,1
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Signalisation,11
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Taxes,4
2011,1,Villeray-Saint-Michel-Parc-Extension,Parc-Extension,Voirie,14
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Arbre,2
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Autre,10
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Chien,9
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Collecte - Dechets,15
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Collecte - Objet Volumineux,4
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Collecte - Selective,27
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Eau,21
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Eclairage,17
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Egout,2
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Environnement,3
2011,1,Villeray-Saint-Michel-Parc-Extension,Saint-Michel,Neige,7
